NODE_INDEX,SITEID,MOD_CELL_ID,CELLNAME,SITENAME,SITE_TYPE,REGION,KABUPATEN,KECAMATAN,LAC_TAC,ENODEB_ID,GNB_ID,RNC_ID,LONGITUDE,LATITUDE,TECHNOLOGY,BAND,ANTENNA_MODEL,ANTENNA_HEIGHT,AZIMUTH,AZIMUTH_SIN,AZIMUTH_COS,MT,ET,HORIZONTAL_BEAM_WIDTH,VENDOR,FLAG_PROCESS,FLAG_PULL,RET_NONRET,DATE,TOTAL_SUCCESS_CALLS,TOTAL_DROP_CALLS,TOTAL_BLOCK_CALLS,TOTAL_CSFB_CALLS,TOTAL_SETUP_FAIL_CALLS,TOTAL_CALLS,CELL_SUCCESS_RATE,CELL_DROP_RATE,CELL_BLOCK_RATE,CELL_AVG_RSRP,CELL_P10_RSRP,CELL_P90_RSRP,CELL_AVG_RSRQ,CELL_AVG_TA,CELL_P90_TA,CELL_AVG_DL_THROUPUT,CELL_AVG_UL_THROUPUT,CELL_TOTAL_DL_VOLUME,CELL_TOTAL_UL_VOLUME,CELL_TOTAL_PING_PONG_HO_COUNT,CELL_CSFB_RATE,CELL_PINGPONG_RATE,SETUP_FAIL_CALL_FLAG,OUT_HO_SUM,OUT_EDGE_COUNT,OUT_NEIGHBOR_COUNT,IN_HO_SUM,IN_EDGE_COUNT,IN_NEIGHBOR_COUNT,HO_TOTAL,OUT_IN_RATIO
25,SiteID_14,ModCell_26,Cell_26,SiteName_14,Macro,Region_1,District_1,SubDistrict_6,1003,50013,,,61.670353999999996,8.918834,4G,2300.0,APE4517R0v06,44.1,117.0,0.8910065241883679,-0.4539904997395467,2.0,6.0,90,HUAWEI,F,P,RET,2025-09-14,62820,7,0,30,1,62858,0.9993954627891438,0.0001113621177893,0.0,-92.47420614211542,-103.0,-77.0,-9.665003895452353,33.43531548849072,80.0,4029.794128347095,1343.8480367596535,65781996.85480327,4537425.436199944,1645458406.0,0.000477266219097,26177.390403767226,1,10815.0,112.0,112.0,7770.0,126.0,126.0,18585.0,1.3918414618453223
26,SiteID_15,ModCell_27,Cell_27,SiteName_15,Massive MIMO,Region_1,District_1,SubDistrict_6,1003,50014,,,61.675496,8.931141,4G,2300.0,APE4517R0v06,48.3,97.0,0.9925461516413221,-0.12186934340514737,4.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,110820,66,0,250,0,111136,0.9971566369133316,0.0005938669737978,0.0,-91.29656011386184,-103.0,-78.5,-11.420728859698398,39.74228877937157,64.0,5141.562339608783,1604.0067812306495,157266492.88421503,13907447.42940049,2169142352.0,0.0022494961128707,19517.90915634898,0,25142.0,283.0,283.0,136372.0,319.0,319.0,161514.0,0.1843693399719886
27,SiteID_15,ModCell_28,Cell_28,SiteName_15,Massive MIMO,Region_1,District_1,SubDistrict_6,1003,50014,,,61.675496,8.931141,4G,2300.0,APE4517R0v06,48.3,357.0,-0.05233595624294437,0.9986295347545738,4.0,6.0,120,HUAWEI,F,P,RET,2025-09-14,70012,32,0,84,0,70128,0.9983458818161076,0.000456308464522,0.0,-90.0063366497213,-100.25,-79.0,-10.15779584701981,41.72943375930457,74.6666030883789,6172.17349214653,1575.4504952969448,112421796.6478061,10621837.774400016,1277510293.0,0.0011978097193702,18216.836256559436,0,6756.0,139.0,139.0,33447.0,159.0,159.0,40203.0,0.2020150681655106
28,SiteID_15,ModCell_29,Cell_29,SiteName_16,Macro,Region_1,District_1,SubDistrict_6,1003,50014,,,61.675496,8.931141,4G,1800.0,ADU451816v02,48.3,282.0,-0.9781476007338056,0.20791169081775943,3.0,6.0,65,HUAWEI,F,P,RET,2025-09-14,386072,74,0,424,0,386570,0.9987117469022428,0.0001914271671366,0.0,-94.28689659946188,-106.5999984741211,-80.42500305175781,-9.719341270198374,46.87166265611856,74.6666030883789,3847.396558392034,1615.287473950694,292045994.3509069,28736320.72650181,11165231979.0,0.0010968259306205,28882.82065085237,0,66004.0,227.0,227.0,29405.0,140.0,140.0,95409.0,2.2446099435489355
29,SiteID_15,ModCell_30,Cell_30,SiteName_16,Macro,Region_1,District_1,SubDistrict_6,1003,50014,,,61.675496,8.931141,4G,1800.0,ADU451816v02,48.3,357.0,-0.05233595624294437,0.9986295347545738,3.0,6.0,65,HUAWEI,F,P,RET,2025-09-14,206711,44,0,306,0,207061,0.9983096768585102,0.0002124977663587,0.0,-87.07162307834763,-100.94439697265624,-73.0,-9.68671780302684,46.10748230882977,80.0,4356.00400742138,1453.3173523700343,178485420.69011942,17064600.271000214,5797411518.0,0.001477825375131,27998.568141755328,0,41147.0,145.0,145.0,30955.0,132.0,132.0,72102.0,1.3292415040702934
30,SiteID_15,ModCell_31,Cell_31,SiteName_16,Macro,Region_1,District_1,SubDistrict_6,1003,50014,,,61.675496,8.931141,4G,2100.0,APE4517R0v06,48.3,97.0,0.9925461516413221,-0.12186934340514737,0.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,519455,186,0,686,0,520327,0.998324130786986,0.0003574675156199,0.0,-92.79705213982788,-104.4499969482422,-80.55760192871094,-10.259723852371584,48.491987490922575,80.0,4660.761096573238,1718.5548124225872,298015132.10981107,38611429.96010831,13546238997.0,0.0013184016973941,26034.08817339865,0,175497.0,457.0,457.0,59434.0,358.0,358.0,234931.0,2.9527719357281064
31,SiteID_15,ModCell_32,Cell_32,SiteName_16,Macro,Region_1,District_1,SubDistrict_6,1003,50014,,,61.675496,8.931141,4G,2100.0,APE4517R0v06,48.3,282.0,-0.9781476007338056,0.20791169081775943,0.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,211743,69,0,239,0,212051,0.9985475192288648,0.0003253934195075,0.0,-97.1391958235282,-108.0,-84.96150207519531,-10.860610014498976,58.04540801762804,92.8000030517578,4222.432763176953,1379.1854476205572,133968737.6312167,14388314.58280037,5589121586.0,0.0011270873516276,26357.44036104522,0,35955.0,220.0,220.0,22471.0,222.0,222.0,58426.0,1.6000355998576006
32,SiteID_15,ModCell_33,Cell_33,SiteName_16,Macro,Region_1,District_1,SubDistrict_6,1003,50014,,,61.675496,8.931141,4G,900.0,K80010123,48.3,97.0,0.9925461516413221,-0.12186934340514737,0.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,106449,45,0,437,1,106932,0.9954831107619796,0.0004208281898776,0.0,-102.0059262885615,-111.82569885253906,-91.8000030517578,-11.799765727769977,66.37321164694202,96.0,3735.7004656813338,1126.570874045737,110933890.418708,11909958.586300248,2931413979.0,0.0040867093105899,27413.814190326564,1,18902.0,205.0,205.0,33734.0,148.0,148.0,52636.0,0.5603379279679858
33,SiteID_15,ModCell_34,Cell_34,SiteName_16,Macro,Region_1,District_1,SubDistrict_6,1003,50014,,,61.675496,8.931141,4G,900.0,K80010123,48.3,282.0,-0.9781476007338056,0.20791169081775943,0.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,62768,47,0,161,0,62976,0.9966971544715448,0.0007463160569105,0.0,-101.81859081935109,-115.8823013305664,-84.0,-10.809951088035373,62.59664247514861,96.0,3244.564226789253,988.1709799644008,78897020.80010444,7849495.669500118,1619168266.0,0.0025565294715447,25710.87820757114,0,12960.0,124.0,124.0,20180.0,109.0,109.0,33140.0,0.6422377483771865
34,SiteID_15,ModCell_35,Cell_35,SiteName_16,Macro,Region_1,District_1,SubDistrict_6,1003,50014,,,61.675496,8.931141,4G,900.0,K80010123,48.3,357.0,-0.05233595624294437,0.9986295347545738,0.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,19399,27,0,205,0,19631,0.9881819571086546,0.0013753756813203,0.0,-93.13492718678572,-107.1427993774414,-78.69999694824219,-11.913708668586818,68.85915554375745,96.0,4203.255647305548,1351.2549438728747,39063769.05030048,3862044.413299954,466564878.0,0.0104426672100249,23766.74025775559,0,10918.0,122.0,122.0,15165.0,109.0,109.0,26083.0,0.7199657127785837
35,SiteID_16,ModCell_36,Cell_36,SiteName_17,Macro,Region_1,District_1,SubDistrict_6,1001,50015,,,61.719103,8.877048,4G,2100.0,ASI4518R42v06,22.4,27.0,0.45399049973954675,0.8910065241883679,0.0,6.0,60,HUAWEI,F,P,RET,2025-09-14,86887,13,0,143,0,87043,0.9982077823604424,0.0001493514699631,0.0,-97.09520953613932,-105.77140045166016,-87.0,-11.183550343997156,46.85183548205477,96.0,5961.793253959457,1539.4185936356348,123685674.99680912,11494542.556800283,2647912146.0,0.0016428661695943,30420.73625679262,0,19812.0,83.0,83.0,6175.0,90.0,90.0,25987.0,3.208063471502591
36,SiteID_17,ModCell_37,Cell_37,SiteName_18,Macro,Region_1,District_1,SubDistrict_5,1000,50016,,,61.643374,9.009803,4G,2300.0,APE4516R1v06,21.4,117.0,0.8910065241883679,-0.4539904997395467,2.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,110971,29,0,133,0,111133,0.9985422871694276,0.0002609485931271,0.0,-93.7512182873297,-103.5,-84.25,-12.280524505009286,58.09787265360044,94.54540252685548,3681.3758329923926,1276.925335155503,53529579.66170357,5269845.949699858,3558057822.0,0.0011967642374452,32016.213203998814,0,15459.0,167.0,167.0,30892.0,335.0,335.0,46351.0,0.50043699219888
37,SiteID_18,ModCell_38,Cell_38,SiteName_19,Macro,Region_1,District_1,SubDistrict_2,1002,50017,,,61.693402,8.944493000000001,4G,900.0,ASI4518R42v06,21.4,197.0,-0.29237170472273677,-0.9563047559630354,2.0,7.0,120,HUAWEI,F,P,RET,2025-09-14,44065,41,0,178,0,44284,0.9950546472766688,0.0009258422906693,0.0,-102.51969805832812,-112.1166000366211,-90.0,-12.3405630659383,52.26976651641641,80.0,2848.352121475749,768.6807509882757,89547992.20100632,9875563.134600043,2189355536.0,0.0040195104326619,49438.97425706802,0,6166.0,142.0,142.0,32944.0,209.0,209.0,39110.0,0.1871907724996205
38,SiteID_19,ModCell_39,Cell_39,SiteName_20,Macro,Region_1,District_1,SubDistrict_2,1003,50018,,,61.68227100000001,8.93236,4G,2100.0,ASI4518R42v06,25.6,37.0,0.6018150231520483,0.7986355100472928,2.0,6.0,60,HUAWEI,F,P,RET,2025-09-14,449357,181,0,522,0,450060,0.998437986046305,0.0004021685997422,0.0,-91.03383912184512,-104.3332977294922,-77.80000305175781,-11.11038855791982,38.93283127420285,80.0,3851.85717255158,1614.6000049530146,256075430.639158,33981532.39070458,21492462869.0,0.0011598453539528,47754.661309603165,0,179601.0,252.0,252.0,51055.0,271.0,271.0,230656.0,3.5177452209338766
39,SiteID_20,ModCell_40,Cell_40,SiteName_21,Macro,Region_1,District_1,SubDistrict_2,1003,50019,,,61.701912,8.927268999999999,4G,900.0,APE4517R0v06,17.0,207.0,-0.4539904997395467,-0.8910065241883679,2.0,6.0,120,HUAWEI,F,P,RET,2025-09-14,36634,15,0,80,0,36729,0.9974134879795256,0.0004083966348117,0.0,-96.12067990182432,-110.4209976196289,-78.90899658203125,-10.94695346116364,47.98060112658338,80.0,6267.118943670463,1541.1825916081086,80057841.934403,6668153.519999991,1459101229.0,0.0021781153856625,39726.13545155055,0,5697.0,101.0,101.0,12858.0,121.0,121.0,18555.0,0.4431137724550898
40,SiteID_21,ModCell_41,Cell_41,SiteName_22,Macro,Region_1,District_1,SubDistrict_2,1003,50020,,,61.689226999999995,8.941823,4G,2100.0,APE4517R0v06,21.4,237.0,-0.838670567945424,-0.544639035015027,2.0,4.0,60,HUAWEI,F,P,RET,2025-09-14,113863,120,0,207,2,114192,0.99711888748774,0.0010508617065994,0.0,-93.04843130167816,-103.55760192871094,-79.0,-10.89479575210448,33.225568560807766,64.59249877929688,3462.487137333472,1448.7477709833136,127189925.80652842,19362732.407000706,3596237204.0,0.0018127364438839,31492.899712764465,1,36792.0,230.0,230.0,13094.0,172.0,172.0,49886.0,2.8096983581519663
41,SiteID_21,ModCell_42,Cell_42,SiteName_22,Macro,Region_1,District_1,SubDistrict_2,1003,50020,,,61.689226999999995,8.941823,4G,2100.0,APE4517R0v06,21.4,357.0,-0.05233595624294437,0.9986295347545738,2.0,9.0,70,HUAWEI,F,P,RET,2025-09-14,176865,139,0,393,0,177397,0.9970010766811164,0.0007835532731669,0.0,-91.1898972633922,-101.4375,-79.7332992553711,-12.761692896607885,30.138068641316487,54.709598541259766,4027.821371429214,1889.4063641049647,153822554.84174272,24538243.143699672,6088928651.0,0.0022153700457166,34323.74082425295,0,57447.0,377.0,377.0,34120.0,299.0,299.0,91567.0,1.6836552269863134
42,SiteID_21,ModCell_43,Cell_43,SiteName_22,Massive MIMO,Region_1,District_1,SubDistrict_2,1003,50020,,,61.689226999999995,8.941823,4G,2300.0,ATD4516R5,33.4,182.0,-0.0348994967025009,-0.9993908270190958,2.0,5.0,120,HUAWEI,F,P,RET,2025-09-14,21090,41,0,69,0,21200,0.994811320754717,0.0019339622641509,0.0,-95.86095544347224,-106.5,-82.95130157470703,-11.311468290248008,40.91837826946248,69.64700317382812,3992.9893820446296,1311.5806894475254,68843525.51510206,5962935.977199984,692500369.0,0.003254716981132,32665.11174528302,0,6920.0,176.0,176.0,32977.0,188.0,188.0,39897.0,0.2098671841833949
43,SiteID_21,ModCell_44,Cell_44,SiteName_22,Massive MIMO,Region_1,District_1,SubDistrict_2,1003,50020,,,61.689226999999995,8.941823,4G,2300.0,ATD4516R5,33.4,42.0,0.6691306063588582,0.7431448254773942,2.0,5.0,120,HUAWEI,F,P,RET,2025-09-14,66223,102,0,192,0,66517,0.995580077273479,0.0015334425785889,0.0,-93.5596636920934,-102.943603515625,-82.75,-12.870094556914712,37.99028090479539,64.0,3558.9303102997783,1422.8981672249372,94343505.38791063,11528991.828599904,2279938819.0,0.0028864801479321,34276.03197678789,0,20855.0,326.0,326.0,15533.0,276.0,276.0,36388.0,1.3426033217458475
44,SiteID_22,ModCell_45,Cell_45,SiteName_23,Massive MIMO,Region_1,District_1,SubDistrict_4,1003,50021,,,61.67822,8.935611999999999,4G,2300.0,AQU4518R21v06,30.1,267.0,-0.9986295347545738,-0.052335956242944306,2.0,6.0,120,HUAWEI,F,P,RET,2025-09-14,338231,482,0,189,0,338902,0.9980200766003152,0.0014222400575977,0.0,-100.21631480587298,-110.78569793701172,-90.1427993774414,-9.736900650980273,37.57826818981881,64.0,1415.666038216726,771.0943098492937,142836781.07827318,13426225.123304158,9166033010.0,0.000557683342087,27046.26414125617,0,17407.0,308.0,308.0,115696.0,372.0,372.0,133103.0,0.1504619825924613
45,SiteID_22,ModCell_46,Cell_46,SiteName_23,Massive MIMO,Region_1,District_1,SubDistrict_4,1003,50021,,,61.67822,8.935611999999999,4G,2300.0,AQU4518R21v06,30.1,37.0,0.6018150231520483,0.7986355100472928,2.0,7.0,120,HUAWEI,F,P,RET,2025-09-14,63220,84,0,73,1,63378,0.9975070213638804,0.001325381047051,0.0,-91.86661252686856,-103.0,-81.4000015258789,-11.168531260985024,48.225946338641705,69.33329772949219,5463.80919994323,1543.1143054639765,97496374.13500556,11088295.35260017,1407680467.0,0.0011518192432705,22210.869181734983,1,8848.0,166.0,166.0,47463.0,210.0,210.0,56311.0,0.1864360357323445
46,SiteID_23,ModCell_47,Cell_47,SiteName_24,Macro,Region_1,District_1,SubDistrict_6,1003,50022,,,61.69456900000001,8.918262,4G,900.0,ATR451704v01,25.2,37.0,0.6018150231520483,0.7986355100472928,3.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,113033,35,0,168,0,113236,0.9982072839026458,0.0003090889823024,0.0,-93.86224872778168,-106.4665985107422,-76.5999984741211,-10.683639507000784,51.89559778322666,85.33329772949219,3775.677539283607,1219.1024655817262,102528485.4297115,11354106.505900288,5325157469.0,0.0014836271150517,47027.07150552828,0,34416.0,207.0,207.0,71781.0,235.0,235.0,106197.0,0.4794656041904656
47,SiteID_24,ModCell_48,Cell_48,SiteName_25,Macro,Region_1,District_1,SubDistrict_5,1002,50023,,,61.657017,8.994916,4G,2100.0,HBXX-6516DS-VTM,36.4,27.0,0.45399049973954675,0.8910065241883679,2.0,8.0,60,HUAWEI,F,P,RET,2025-09-14,155936,23,0,287,0,156246,0.9980159492082996,0.0001472037684164,0.0,-95.39100323290052,-104.1999969482422,-86.31490325927734,-11.091884513538105,60.340116283389015,96.0,5657.424953621491,1656.6902559530065,195228270.3674178,22879882.811801143,6769747624.0,0.0018368470232837,43327.49397744583,0,20903.0,208.0,208.0,17860.0,244.0,244.0,38763.0,1.1703711998208386
48,SiteID_25,ModCell_49,Cell_49,SiteName_26,Macro,Region_1,District_1,SubDistrict_3,1002,50024,,,61.621771,8.988844,4G,2300.0,APE4516R1v06,22.4,127.0,0.7986355100472927,-0.6018150231520484,2.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,110300,16,0,66,0,110382,0.9992571252559294,0.0001449511695747,0.0,-91.93319355517691,-101.5,-82.0,-10.98598640474501,32.994430753045584,64.0,4794.8399521201045,1571.3323971811012,104039498.66550758,9370655.236700214,2132162473.0,0.0005979235744958,19316.215261546266,0,10331.0,60.0,60.0,18577.0,72.0,72.0,28908.0,0.5561416729464959
49,SiteID_25,ModCell_50,Cell_50,SiteName_26,Macro,Region_1,District_1,SubDistrict_3,1002,50024,,,61.621771,8.988844,4G,2300.0,APE4516R1v06,22.4,217.0,-0.6018150231520484,-0.7986355100472928,2.0,2.0,120,HUAWEI,F,P,RET,2025-09-14,80271,31,0,68,0,80370,0.998768197088466,0.0003857160632076,0.0,-95.73968370263664,-105.3332977294922,-85.0,-10.939510321999808,41.602667987551214,80.0,3953.7368658173614,1671.8939948138673,70437782.46960507,5839228.053700016,1511069738.0,0.0008460868483264,18801.415179793454,0,5310.0,87.0,87.0,12467.0,124.0,124.0,17777.0,0.4259704844401668
50,SiteID_25,ModCell_51,Cell_51,SiteName_26,Macro,Region_1,District_1,SubDistrict_3,1002,50024,,,61.621771,8.988844,4G,2300.0,AQU4518R21v06,25.2,127.0,0.7986355100472927,-0.6018150231520484,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,64634,7,0,48,0,64689,0.9991497781693952,0.0001082100511678,0.0,-92.73791959884316,-102.5,-82.0,-11.025846626271006,40.43167159823784,80.0,4763.275651073668,1476.7430206348308,62615478.77650376,5903592.957900013,1322699249.0,0.0007420117794369,20447.05048771816,0,9418.0,44.0,44.0,11233.0,64.0,64.0,20651.0,0.8384368880185152
51,SiteID_25,ModCell_52,Cell_52,SiteName_26,Macro,Region_1,District_1,SubDistrict_3,1002,50024,,,61.621771,8.988844,4G,2300.0,AQU4518R21v06,25.2,237.0,-0.838670567945424,-0.544639035015027,2.0,2.0,90,HUAWEI,F,P,RET,2025-09-14,95115,33,0,89,0,95237,0.9987189852683306,0.0003465039847958,0.0,-97.38111766369497,-106.11109924316406,-87.57689666748047,-11.569288305344696,50.64473183353193,88.0,3745.3712543776032,1603.3255507333529,83086753.82600746,7057975.922300038,1895030910.0,0.0009345107468735,19898.0533826139,0,6488.0,93.0,93.0,11954.0,121.0,121.0,18442.0,0.5427854454203263
52,SiteID_25,ModCell_53,Cell_53,SiteName_26,Macro,Region_1,District_1,SubDistrict_3,1002,50024,,,61.621771,8.988844,4G,2300.0,AQU4518R21v06,25.2,327.0,-0.544639035015027,0.838670567945424,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,46889,7,0,63,0,46959,0.9985093379330906,0.0001490662066909,0.0,-93.37765816332912,-104.0,-81.0,-10.152323529282604,38.24694983172429,80.0,4772.194058792322,1401.365318294458,51404165.4556022,4586626.412299944,951794900.0,0.0013415958602184,20268.636470112226,0,3649.0,41.0,41.0,10648.0,77.0,77.0,14297.0,0.3427551882805897
53,SiteID_25,ModCell_54,Cell_54,SiteName_26,Macro,Region_1,District_1,SubDistrict_3,1002,50024,,,61.621771,8.988844,4G,1800.0,APE4516R1v06,22.4,127.0,0.7986355100472927,-0.6018150231520484,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,362602,59,0,298,0,362959,0.9990164178323172,0.0001625527952192,0.0,-91.4815638901625,-104.5,-77.375,-9.619607099385268,40.927050330673445,76.0,4290.688933798843,1854.040693083749,382936161.2066255,37880208.09080528,7014070861.0,0.0008210293724635,19324.69193765687,0,68035.0,104.0,104.0,20773.0,75.0,75.0,88808.0,3.275055357658612
54,SiteID_26,ModCell_55,Cell_55,SiteName_27,Macro,Region_1,District_1,SubDistrict_3,1002,50025,,,61.655768,8.952577999999999,4G,1800.0,APE4516R1v06,44.1,137.0,0.6819983600624986,-0.7313537016191705,2.0,4.0,90,HUAWEI,F,P,RET,2025-09-14,236955,51,0,345,0,237351,0.9983315848679803,0.0002148716457904,0.0,-93.88105243579824,-104.94110107421876,-82.5999984741211,-9.528836627992366,45.16940951147543,80.0,3774.208324129943,1372.8694998805504,179013306.62602568,17629440.65360078,2924193214.0,0.0014535434862292,12320.121735320265,0,37591.0,200.0,200.0,20572.0,196.0,196.0,58163.0,1.827249307344578
55,SiteID_27,ModCell_56,Cell_56,SiteName_28,Six Sector,Region_1,District_1,SubDistrict_4,1002,50026,,,61.681414,8.947096,4G,1800.0,AMB4520R0,36.4,7.0,0.12186934340514748,0.992546151641322,2.0,8.0,65,HUAWEI,F,P,RET,2025-09-14,161256,94,0,234,1,161585,0.9979639199183092,0.0005817371661973,0.0,-86.09625591494444,-98.5333023071289,-75.23799896240234,-12.307542350632527,26.84361030817525,59.86199951171875,3756.1761486865007,1464.7992362700631,87805531.70610873,9342173.769400224,4660786003.0,0.0014481542222359,28844.17491103753,1,55638.0,343.0,343.0,46788.0,376.0,376.0,102426.0,1.1891470217358782
56,SiteID_28,ModCell_57,Cell_57,SiteName_29,Macro,Region_1,District_1,SubDistrict_3,1002,50027,,,61.662932000000005,8.939959,4G,900.0,AMB4519R6v06,19.9,247.0,-0.9205048534524403,-0.3907311284892738,2.0,5.0,120,HUAWEI,F,P,RET,2025-09-14,8885,10,0,35,0,8930,0.9949608062709966,0.0011198208286674,0.0,-98.6479392890033,-108.6666030883789,-83.53520202636719,-10.843460437618738,61.25452424093854,85.33329772949219,4273.045429971025,1181.5376039632877,18318738.042100124,1693091.9063999844,103381103.0,0.0039193729003359,11576.83124300112,0,3535.0,99.0,99.0,6923.0,108.0,108.0,10458.0,0.510687463893703
57,SiteID_29,ModCell_58,Cell_58,SiteName_30,Macro,Region_1,District_1,SubDistrict_6,1003,50028,,,61.679007000000006,8.919152,4G,1800.0,ATR451704v01,39.8,207.0,-0.4539904997395467,-0.8910065241883679,0.0,5.0,65,HUAWEI,F,P,RET,2025-09-14,81483,18,0,191,0,81692,0.9974416099495668,0.0002203398129559,0.0,-95.26431583079908,-105.16000366210938,-83.0,-10.57396472361356,56.75263583697305,92.0,4338.579705591479,1375.186915938312,83000710.79850589,8786335.013700068,2241082200.0,0.0023380502374773,27433.3129314988,0,34223.0,136.0,136.0,6612.0,89.0,89.0,40835.0,5.175260849841222
58,SiteID_29,ModCell_59,Cell_59,SiteName_30,Macro,Region_1,District_1,SubDistrict_6,1003,50028,,,61.679007000000006,8.919152,4G,1800.0,ATR451704v01,39.8,327.0,-0.544639035015027,0.838670567945424,3.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,186438,52,0,346,0,186836,0.9978697895480528,0.0002783189535207,0.0,-97.59993540694784,-108.0,-85.88880157470703,-9.234684490771388,52.33651926672968,80.0,4422.45045914906,1220.0329901125915,208757357.3016195,16670060.923300622,5795880319.0,0.0018518914984264,31021.218175298123,0,45238.0,163.0,163.0,44246.0,121.0,121.0,89484.0,1.0224195990688634
59,SiteID_29,ModCell_60,Cell_60,SiteName_30,LTE 8T8R,Region_1,District_1,SubDistrict_6,1003,50028,,,61.679007000000006,8.919152,4G,2300.0,ASI4518R42v06,39.8,102.0,0.9781476007338057,-0.20791169081775934,1.0,5.0,90,HUAWEI,F,P,RET,2025-09-14,18551,1,0,8,0,18560,0.9995150862068966,5.387931034482759e-05,0.0,-96.31479150509011,-105.0,-86.5999984741211,-10.642805845470264,40.91983815774869,80.0,4334.06685090614,1320.642387632459,16206931.154600069,1143731.2403999963,531858854.0,0.0004310344827586,28656.188254310346,0,988.0,46.0,46.0,2398.0,78.0,78.0,3386.0,0.4122551062942893
60,SiteID_30,ModCell_61,Cell_61,SiteName_31,Macro,Region_1,District_1,SubDistrict_6,1003,50029,,,61.671021,8.900269,4G,1800.0,ASI4518R10v06,48.3,287.0,-0.9563047559630354,0.2923717047227367,2.0,4.0,65,HUAWEI,F,P,RET,2025-09-14,95361,5,0,133,0,95499,0.9985549586906668,5.2356569178734856e-05,0.0,-87.24489774703879,-103.0,-73.44439697265625,-8.567629761240939,38.83833677714918,64.0,5313.030753770361,1445.680156162681,171057466.9615093,14655201.040100625,149898994.0,0.0013926847401543,1569.6394098367523,0,4694.0,29.0,29.0,3499.0,27.0,27.0,8193.0,1.3414285714285714
61,SiteID_31,ModCell_62,Cell_62,SiteName_32,Macro,Region_1,District_1,SubDistrict_1,1002,50030,,,61.688410999999995,8.964403,4G,1800.0,APE4516R1v06,21.4,7.0,0.12186934340514748,0.992546151641322,2.0,6.0,60,HUAWEI,F,P,RET,2025-09-14,377029,40,0,499,0,377568,0.9985724425798796,0.000105941181456,0.0,-93.80811201191442,-105.0,-81.21420288085938,-11.544076103272229,38.17315980426429,64.0,4513.241800899176,1659.4089792091772,231646188.07282987,34630889.60950296,8187802053.0,0.0013216162386642,21685.63557557844,0,88943.0,260.0,260.0,34903.0,231.0,231.0,123846.0,2.548246619298648
62,SiteID_31,ModCell_63,Cell_63,SiteName_32,Macro,Region_1,District_1,SubDistrict_1,1002,50030,,,61.688410999999995,8.964403,4G,900.0,APE4516R1v06,21.4,147.0,0.5446390350150273,-0.8386705679454239,2.0,4.0,120,HUAWEI,F,P,RET,2025-09-14,50651,21,0,70,0,50742,0.9982066138504592,0.0004138583422017,0.0,-97.82932391374744,-107.875,-84.95449829101562,-11.38556165024412,41.745316041748985,64.0,4295.3856666017,999.9097098331624,61731438.718502365,6281001.58299995,1149318674.0,0.001379527807339,22650.24386110126,0,15606.0,96.0,96.0,40601.0,145.0,145.0,56207.0,0.3843899315304664
63,SiteID_32,ModCell_64,Cell_64,SiteName_33,LTE 8T8R,Region_1,District_1,SubDistrict_1,1002,50031,,,61.684209,8.964597000000001,4G,2300.0,A12264PD01v06,25.2,357.0,-0.05233595624294437,0.9986295347545738,2.0,0.0,90,HUAWEI,F,P,RET,2025-09-14,42097,35,0,1493,0,43625,0.964974212034384,0.0008022922636103,0.0,-96.20407501789082,-103.82350158691406,-87.45449829101562,-12.266186729125105,56.55471048340363,96.0,3083.2752681752213,1253.642833497321,44693862.39340152,3878743.8964998834,1470100067.0,0.0342234957020057,33698.568871060175,0,14023.0,257.0,257.0,16107.0,255.0,255.0,30130.0,0.870623292773777
64,SiteID_32,ModCell_65,Cell_65,SiteName_33,LTE 8T8R,Region_1,District_1,SubDistrict_1,1002,50031,,,61.684209,8.964597000000001,4G,2300.0,A12264PD01v06,25.2,307.0,-0.798635510047293,0.6018150231520479,2.0,0.0,90,HUAWEI,F,P,RET,2025-09-14,83747,65,0,176,0,83988,0.9971305424584463,0.0007739200838214,0.0,-92.96253505549998,-104.8156967163086,-80.0,-12.204249243551864,44.04472342863301,80.0,3033.4009331267457,1367.2730484318724,83666651.18570635,10305664.756700248,2518368465.0,0.002095537457732,29984.86051578797,0,27172.0,349.0,349.0,82012.0,527.0,527.0,109184.0,0.3313255215636545
