SRC_CELL_ID,TOTAL_SUCCESS_CALLS,TOTAL_DROP_CALLS,TOTAL_BLOCK_CALLS,TOTAL_CSFB_CALLS,TOTAL_SETUP_FAIL_CALLS,CELL_AVG_RSRP,CELL_P10_RSRP,CELL_P90_RSRP,CELL_AVG_RSRQ,CELL_AVG_TA,CELL_P90_TA,CELL_AVG_DL_THROUPUT,CELL_AVG_UL_THROUPUT,CELL_TOTAL_DL_VOLUME,CELL_TOTAL_UL_VOLUME,CELL_TOTAL_PING_PONG_HO_COUNT,TOTAL_CALLS,CELL_SUCCESS_RATE,CELL_DROP_RATE,CELL_BLOCK_RATE
147645_31,68388,23,0,160,0,-93.64929783514813,-106.2105026245117,-79.0,-11.35876256406991,48.99971622149808,96.0,5111.167704036506,1479.391274837644,110763672.4297069,9149611.923900057,2572296901,68571,0.9973312333202082,0.0003354187630339356,0.0
147645_32,15428,45,0,107,0,-102.3315312937686,-110.7434997558594,-92.625,-11.95538208022503,65.56688585351625,96.0,3610.766571044676,858.0957116104912,45513346.31520051,3617567.904199973,591007112,15580,0.9902439024390244,0.002888318356867779,0.0
147645_33,71644,37,0,172,0,-95.59173816132326,-106.0,-83.90899658203125,-11.65308055441947,53.51780189537698,96.0,5070.728168506936,1649.774360011281,93338351.32430594,8667133.950600225,2695300126,71853,0.997091283592891,0.0005149402251819687,0.0
147645_34,69494,23,0,64,0,-87.85486354058429,-101.9166030883789,-71.5,-10.19303676634254,33.35296912163074,64.0,4914.224500324984,1421.927023351565,83658654.06310588,9262995.997299999,2569494631,69581,0.9987496586711889,0.0003305500064672827,0.0
147645_41,38,0,0,0,0,-105.7549737629137,-112.0,-94.90470123291016,-15.13029490019146,33.61701051812423,70.4000015258789,1951.016857894736,955.4689000000001,6415.6219,926.8418,1868511,38,1.0,0.0,0.0
147645_43,3,0,0,0,0,-97.05236562093098,-102.1019973754883,-89.57160186767578,-12.23349984486898,79.41106796264648,100.0,8538.097333333333,2427.549933333333,15566.6366,4114.6093,78789,3,1.0,0.0,0.0
147645_44,171,1,0,0,0,-99.86849190468011,-107.7754974365234,-93.18180084228516,-13.16988543576973,70.08567425262096,90.6666030883789,4027.798160416666,1217.760686868687,93271.1163,89249.8067,7841665,172,0.9941860465116279,0.005813953488372093,0.0
147645_51,1,0,0,0,0,-95.87650299072266,-95.87650299072266,-95.87650299072266,-14.41969966888428,44.23519897460938,44.23519897460938,2916.0918,1781.6424,214.6972,195.0898,49749,1,1.0,0.0,0.0
147645_53,2,0,0,0,0,-95.02030181884766,-101.8421020507812,-88.19850158691406,-15.9997501373291,64.57964897155762,85.33329772949219,25965.5366,6559.6362,13998.6699,814.2148,53812,2,1.0,0.0,0.0
147645_54,124,0,0,0,0,-101.0480194091797,-107.3332977294922,-92.19039916992188,-13.83032339619052,63.22994520587306,88.0,2314.380093902439,995.8012219512194,795063.94,21807.3501,3497738,124,1.0,0.0,0.0
147645_61,114,0,0,0,0,-94.17144393920898,-102.0,-86.4884033203125,-14.32442367286013,80.0825069661726,96.0,6061.316773626374,2190.206248913044,134057.0687,11249.3294,4250972,114,1.0,0.0,0.0
147645_64,791,2,0,0,0,-98.8079121266157,-105.9564971923828,-90.2666015625,-13.38530379315794,67.03266504015585,92.0,3587.574369603529,1355.995463516483,725215.9575999998,67578.6647,40157835,793,0.9974779319041615,0.002522068095838588,0.0
147646_11,347852,29,0,820,1,-86.63370096651572,-97.25,-76.11109924316406,-9.334165747398519,19.39849680682755,32.0,3766.147190913828,1344.357898433692,264712449.946045,43029051.55271459,14063529763,348702,0.9975623885151218,8.316556830760937e-05,0.0
147646_12,135229,18,0,364,0,-83.84162263553569,-95.0,-73.28569793701172,-9.025657130887948,21.12393578401429,35.20000076293945,3651.455545433638,1152.878942821729,128721122.8405201,16575516.73050004,5347709284,135611,0.9971831193634735,0.0001327325954384231,0.0
147646_13,5256,5,0,47,0,-96.42583873349199,-103.25,-87.55549621582031,-14.21294208658128,28.25515483412345,49.88230133056641,4109.734571219773,1704.070788901511,3838576.889899984,1998279.580799998,177720487,5308,0.9902034664657121,0.0009419743782969103,0.0
147646_14,79736,8,0,88,0,-87.35803267563712,-98.5,-76.68419647216797,-6.718824977192758,17.63824186520388,32.0,2762.821504431286,1094.74586891957,47785346.62460396,7769172.113199837,3444230912,79832,0.9987974746968634,0.0001002104419280489,0.0
147646_21,143199,21,0,1284,0,-91.60021629657142,-103.0,-81.0,-8.671539276940598,17.80914992223703,29.53840065002441,4031.442659497387,1137.583968708008,63286644.33901492,10290141.7946004,6119761520,144504,0.9909691081215745,0.0001453246968942036,0.0
147646_22,47406,34,0,1344,0,-90.35757129322938,-102.7142028808594,-77.5,-9.347518549640087,23.1217629403845,40.0,3680.568396879309,820.1126576546889,26082171.56880101,5242811.975799988,1958777962,48784,0.9717530337815677,0.0006969498196129878,0.0
147646_23,1152,0,0,3,0,-99.18266884279457,-105.9182968139648,-91.8218994140625,-12.26526363587483,36.99988091436939,54.22219848632812,5261.756217962477,1424.470540469614,1545541.546600001,288812.2801000003,35194588,1155,0.9974025974025974,0.0,0.0
147646_24,28168,1,0,42,0,-91.2560495787183,-100.571403503418,-81.71420288085938,-7.687212408398167,14.34337875726274,26.66659927368164,3491.75821208432,1119.798603707778,11838844.45769999,1380217.553499963,1090227217,28211,0.9984757718620396,3.544716599907838e-05,0.0
147646_31,195164,25,0,616,0,-90.78352309593473,-99.85710144042969,-81.75,-8.753395520969558,24.36948564147694,38.85710144042969,5019.591456574783,1190.438530369962,136295820.6625233,22792345.76860188,7265688106,195805,0.9967263348739818,0.0001276780470365925,0.0
147646_32,121300,25,0,293,0,-88.52342970790887,-101.4443969726562,-75.9000015258789,-8.837452954634252,28.53759914094445,48.0,3783.102011411911,914.2935170386223,77495176.14351045,11652087.73230031,4704922894,121618,0.9973852554720518,0.0002055616767254847,0.0
147646_33,51264,10,0,184,0,-94.7517673064392,-105.1427993774414,-84.0,-10.12865152889147,26.89860232224592,40.0,4295.14223814924,1118.965417581511,43815046.99410163,8639109.769900069,2046586240,51458,0.996229935092697,0.0001943332426444868,0.0
147646_34,98297,9,0,164,0,-89.65200260174363,-99.1427993774414,-81.0,-6.852221597438296,23.45011047619907,37.33330154418945,3715.417768882725,1075.339465662437,52208554.80340728,7674310.330300045,4017327042,98470,0.998243119731898,9.139839545039099e-05,0.0
147646_41,161786,17,0,990,0,-93.09568374913671,-102.176399230957,-83.08329772949219,-8.418317405052145,38.8335644217098,53.33330154418945,4982.488293484189,1178.122137940815,132624853.1764245,17432536.72090047,6489729986,162793,0.9938142303415994,0.0001044270945310916,0.0
147646_42,104687,29,0,297,0,-96.85484749934398,-105.6045989990234,-86.5,-9.54817323378737,44.42690626365838,64.0,4501.71343500495,899.654300859733,113942675.9684121,14474443.47659977,4282555025,105013,0.9968956224467447,0.0002761562854122823,0.0
147646_43,116469,22,0,232,0,-94.15048262609358,-104.6666030883789,-83.85710144042969,-8.900773621730533,34.01599212873916,48.0,4295.444456354768,1001.967260693393,97855840.66731365,14818056.81810019,4544253536,116723,0.9978239078844786,0.0001884804194546062,0.0
147646_44,137976,2,0,152,0,-91.94696663003357,-101.7142028808594,-82.0,-6.293980526411498,32.49202001210247,48.0,3738.695563716153,1069.942982195817,78658828.57901579,11706480.77830044,5730715301,138130,0.9988851082313762,1.447911387823065e-05,0.0
147646_51,47986,12,0,827,0,-91.08568440598948,-103.2351989746094,-80.0,-11.80063860972844,56.39031648234967,64.0,4167.628898451901,1539.481930228187,48795645.48760207,7272056.803200109,1967900788,48825,0.9828161802355351,0.0002457757296466974,0.0
147646_52,19673,4,0,301,0,-93.8530030250072,-104.9000015258789,-80.58000183105469,-11.96792203901002,62.79726760769103,80.0,3885.597282829245,1215.717097768354,16743933.46170005,1859440.117999976,816145545,19978,0.9847332065271799,0.0002002202422664931,0.0
147646_53,22865,6,0,109,0,-94.9003805510784,-105.9166030883789,-83.33329772949219,-11.74723817592501,53.61919602778138,64.0,4336.843909852526,1307.401224776688,21886055.47010015,3024477.883499986,970003180,22980,0.9949956483899043,0.0002610966057441253,0.0
147646_54,944,1,0,13,0,-94.14859492992807,-102.9166030883789,-84.9229965209961,-11.23680657882531,22.94420780687277,44.0,4122.085267807161,1281.913079198767,1308162.159899998,266305.5564000001,29316617,958,0.9853862212943633,0.00104384133611691,0.0
147646_61,2406,0,0,57,0,-97.77770979056938,-106.0897979736328,-88.9375,-11.75304817892021,53.78415982047272,96.0,4865.181238332118,1152.398665455953,4387741.435899992,844889.1704999999,74832709,2463,0.976857490864799,0.0,0.0
147646_64,789,0,0,18,0,-98.96860985360033,-104.3817977905273,-92.25,-10.86708364522147,38.91168800826079,52.5713996887207,4463.587627182547,1051.65364186508,631928.8275000006,64195.74170000003,24939831,807,0.9776951672862454,0.0,0.0
147646_71,3554,1,0,38,0,-96.44067854633114,-104.3703002929688,-87.33329772949219,-9.767963906632405,46.64959333850397,61.33330154418945,5472.078849670736,1073.571020282352,9641692.975099966,1766050.64589999,109505493,3593,0.9891455608126913,0.0002783189535207348,0.0
147646_74,110,0,0,5,0,-101.1261245727539,-108.0967025756836,-94.44000244140625,-11.83715823629628,17.12424646866949,32.0,2987.686884615384,959.7783662337665,113283.9633,7250.825500000001,3429155,115,0.9565217391304348,0.0,0.0
147646_81,137,0,0,0,0,-96.34170092283374,-103.176399230957,-90.5,-8.168998558155812,45.3497672046188,56.0,6874.13266860465,1266.742767045454,233036.4098000001,12118.8646,3463341,137,1.0,0.0,0.0
147648_11,74,0,0,2,0,-96.15905942414936,-106.2036972045898,-84.9000015258789,-14.04436973521584,71.66683382601352,96.0,3936.05794,1453.135783333333,11881.851,939.4553000000002,1893472,76,0.9736842105263158,0.0,0.0
147648_12,25,1,0,0,0,-111.3480036808894,-120.0,-104.0,-18.18509593376746,83.85657323201498,96.0,4907.644866666667,1625.60345,6833.465700000001,1730.1874,632265,26,0.9615384615384616,0.03846153846153846,0.0
147648_13,2,0,0,0,0,-105.3958015441895,-109.0416030883789,-101.75,-12.1875,24.0,32.0,,,,,75724,2,1.0,0.0,0.0
147648_21,66,0,0,0,0,-98.88301248261423,-106.2186965942383,-88.40670013427734,-14.49296204971545,69.87002566552931,96.0,6089.029705882353,2015.9343,89908.4683,3280.4049,1738779,66,1.0,0.0,0.0
147648_22,3,0,0,0,0,-101.687998453776,-113.0,-95.83329772949219,-13.55659993489583,58.66666666666666,80.0,,,,,113837,3,1.0,0.0,0.0
147648_24,2,0,0,0,0,-99.64299774169922,-103.0507965087891,-96.23519897460938,-11.3125,76.26664924621582,99.19999694824219,4987.30865,1381.3354,280.6288,98.287,63420,2,1.0,0.0,0.0
147648_31,29,0,0,1,0,-99.31649271647136,-109.8823013305664,-90.0,-14.46143989562988,54.7523785999843,92.0,3768.465254545455,1332.166061538462,6635.107899999999,363.4554000000001,913531,30,0.9666666666666667,0.0,0.0
147648_32,3,0,0,0,0,-112.4700978597005,-116.4357986450195,-104.9544982910156,-16.03020032246907,91.11109924316406,96.0,1167.4453,605.7746500000001,9.151299999999999,18.2109,85734,3,1.0,0.0,0.0
147648_33,5,0,0,0,0,-97.17073974609374,-100.5,-93.1635971069336,-14.52110004425049,67.27616119384766,93.71420288085938,1641.08205,2838.6127,105.0302,106.9549,142367,5,1.0,0.0,0.0
147648_34,1,0,0,0,0,-110.0,-110.0,-110.0,-16.0,80.0,80.0,,,,,38891,1,1.0,0.0,0.0
147658_104,1,0,0,0,0,-87.52200317382812,-87.52200317382812,-87.52200317382812,-14.42129993438721,88.58529663085938,88.58529663085938,2148.4375,2174.7217,84.5947,99.2216,3802,1,1.0,0.0,0.0
147658_11,515108,429,0,730,0,-97.51030247800179,-107.5226974487305,-85.77770233154297,-9.303338986179872,55.12262295514915,85.33329772949219,2803.346579302551,1429.97019407457,335706633.6274384,30633692.99800398,9022071768,516267,0.9977550376065099,0.0008309653725688452,0.0
147658_12,50659,166,0,276,0,-103.3298025345658,-115.0,-90.0,-10.46030074297683,66.17478893772508,96.0,2774.774353288528,865.4055474925439,94919574.81680463,10032152.96400016,911715696,51101,0.991350462808947,0.003248468718811765,0.0
147658_13,709,0,0,1,0,-99.91754338439081,-106.8042984008789,-93.63629913330078,-11.25214984450542,88.07357671869491,96.88880157470703,4712.730783661972,1632.92807987988,864331.2985999996,52561.81240000008,19323156,710,0.9985915492957746,0.0,0.0
147658_14,20432,88,0,58,0,-102.013093965419,-118.7536010742188,-87.83329772949219,-10.39981487724452,49.56440833024453,80.44439697265625,4222.481231068133,1207.450939555618,48178729.98180094,3380610.692499953,367929044,20578,0.9929050442219847,0.004276411701817475,0.0
147658_15,1,0,0,0,0,-88.71420288085938,-88.71420288085938,-88.71420288085938,-18.5,0.0,0.0,,,,,355,1,1.0,0.0,0.0
147658_21,151826,51,0,170,0,-94.69269662991394,-107.0,-82.71420288085938,-9.221917559629558,60.99103420146802,84.0,3796.056024025429,1261.546170973036,126751142.6679125,11307190.61920027,2673268950,152047,0.9985465020684393,0.000335422599590916,0.0
147658_22,29524,23,0,39,0,-101.3629993884065,-110.7142028808594,-92.0,-10.0113524497341,73.89690509374417,96.0,3006.922531633641,930.8629062448414,32239070.74060028,5130337.541499977,506060258,29586,0.9979044142499831,0.0007773947137159467,0.0
147658_23,3562,2,0,1,0,-99.61611412658263,-103.4400024414062,-95.3125,-10.44916095225373,62.00203274767678,88.0,3769.525361931829,1733.382638651108,1446799.272000002,141832.7984000004,41018072,3565,0.9991584852734923,0.0005610098176718093,0.0
147658_24,5519,9,0,12,0,-98.09360133491268,-105.9826965332031,-89.33329772949219,-11.35339929825132,61.38935615564903,85.33329772949219,4774.92592400593,1430.064072177782,17197149.50580005,1104225.203499994,89162522,5540,0.9962093862815884,0.001624548736462094,0.0
147658_31,98659,42,0,105,0,-102.1683630521603,-111.1850967407227,-92.0,-10.75004877871937,65.26861094370878,88.0,2529.30450869602,1097.547250334885,67185054.65700579,7332691.796199988,1713466924,98806,0.9985122360990223,0.0004250754002793352,0.0
147658_32,20500,37,0,45,0,-105.0189892482785,-113.6052017211914,-95.92369842529297,-10.39928413197339,71.82599632990774,96.0,2933.67078592112,906.5030231282494,31702952.92470038,2981140.712599965,361204720,20582,0.9960159362549801,0.001797687299582159,0.0
147658_33,432,1,0,0,0,-100.7059978811075,-107.75,-91.3042984008789,-12.25717944856604,51.95217531217438,80.0,5077.90378493976,1644.155998913043,415351.7840999998,51593.14239999998,5266842,433,0.9976905311778291,0.002309468822170901,0.0
147658_34,265,2,0,1,0,-98.7624956244853,-109.0103988647461,-88.1427993774414,-13.75601155366471,72.55272163255384,96.0,3646.580197714286,1515.816456140351,1244478.924399998,90120.38029999998,4099109,268,0.9888059701492538,0.007462686567164179,0.0
147658_41,181,0,0,2,0,-105.7315579607187,-118.6884994506836,-93.1863021850586,-13.90581915287372,41.15955417257189,84.72720336914062,3522.119073170731,1364.966470731707,194637.3568000001,14446.6629,2628647,183,0.9890710382513661,0.0,0.0
147658_42,1,0,0,0,0,-82.29499816894531,-82.29499816894531,-82.29499816894531,-17.08189964294434,80.0,80.0,,,,,61492,1,1.0,0.0,0.0
147658_44,4,0,0,0,0,-93.17957305908203,-94.28910064697266,-90.27269744873047,-15.24234986305237,76.46294975280762,96.0,1893.201033333333,1922.556833333333,68.8397,83.56130000000002,24194,4,1.0,0.0,0.0
147658_51,132,0,0,1,0,-105.965611966929,-117.3823013305664,-95.33329772949219,-13.97497443148964,48.22361590329444,88.88880157470703,4005.400403921567,1503.545806122449,45465.95939999999,7897.014999999999,2082126,133,0.9924812030075187,0.0,0.0
147658_54,6,0,0,0,0,-105.0094159444173,-115.4481964111328,-84.98159790039062,-12.74886671702067,72.51185035705566,96.0,3426.084933333334,1585.796616666667,68026.80540000001,4849.777099999999,192471,6,1.0,0.0,0.0
147658_71,1,0,0,0,0,-93.90779876708984,-93.90779876708984,-93.90779876708984,-13.76029968261719,96.0,96.0,9304.6875,1728.8015,889.7607,138.7363,4630,1,1.0,0.0,0.0
147658_74,6,0,0,0,0,-93.3740005493164,-100.2752990722656,-85.19840240478516,-15.25881656010946,51.81506601969401,98.78260040283203,3028.097375,2120.69818,27437.5828,4143.4129,101681,6,1.0,0.0,0.0
147661_31,3,0,0,0,0,-100.9783350626628,-108.1538009643555,-89.56890106201172,-17.06606674194336,63.80949974060059,66.28569793701172,6354.88535,2313.48595,2243.9648,532.3183,119267,3,1.0,0.0,0.0
147661_33,1,0,0,0,0,-98.07209777832031,-98.07209777832031,-98.07209777832031,-15.85050010681152,68.0,68.0,622.3958,1073.4375,0.2333,0.6708,57434,1,1.0,0.0,0.0
147662_21,4,0,0,0,0,-120.526948928833,-129.0,-101.4375,-19.70552492141724,63.33332443237305,96.0,422.5941,1388.5356,9.679599999999999,14.9267,124731,4,1.0,0.0,0.0
147665_11,3169,3,0,7,0,-99.40686301069088,-107.4284973144531,-92.0,-13.837698505824,68.61785644346254,96.0,3981.498462196682,1735.130793546247,1290198.473799998,132611.7629000006,110600301,3179,0.9968543567159485,0.0009436929852154766,0.0
147665_12,6,0,0,1,0,-100.180285862514,-114.0,-88.77770233154297,-12.42257145472935,62.4,96.0,,1054.6875,0.0,0.6591,132668,7,0.8571428571428571,0.0,0.0
147665_13,948,0,0,3,0,-99.67279431396227,-108.0,-91.30000305175781,-13.19388998996321,71.87724016962797,96.0,5171.935111608969,1595.478142672416,563099.8420000002,494461.1169000006,32912716,951,0.9968454258675079,0.0,0.0
147665_14,72,0,0,1,0,-98.10496970398785,-105.2630996704102,-90.0270004272461,-12.47160686858713,56.98412738434256,82.6666030883789,4463.889402564102,2080.216684375,19416.3898,1714.2661,2048948,73,0.9863013698630136,0.0,0.0
147665_15,28,0,0,0,0,-97.65757887704032,-105.1999969482422,-87.88880157470703,-12.77028574262347,58.06508523446542,80.0,2719.203777777778,2920.685216666667,326.8618,243.3162,854825,28,1.0,0.0,0.0
147665_21,653,0,0,3,0,-96.0754980343144,-103.6734008789062,-90.23519897460938,-13.68374006123078,66.12080021504244,96.0,4041.337958965521,1465.947641549297,439660.1747000001,28013.74229999998,23597489,656,0.9954268292682927,0.0,0.0
147665_22,129,0,0,0,0,-101.5984317868255,-108.0,-91.6500015258789,-11.66352868634601,67.05018126658904,96.0,2269.22671707317,503.0920642857142,143474.949,12974.2313,3067529,129,1.0,0.0,0.0
147665_23,535,0,0,4,0,-96.62669306031405,-103.1427993774414,-89.60859680175781,-12.93812189650668,65.8863534882887,96.0,3623.594515658365,2068.595406976744,328474.2062999998,142340.3272999999,19315254,539,0.9925788497217068,0.0,0.0
147665_31,351,1,0,2,0,-99.73381837747864,-107.1427993774414,-93.80000305175781,-14.76616410347028,42.70541198665629,80.0,4477.008902259888,2019.266588372094,191988.6896000001,14339.1937,13348365,354,0.9915254237288136,0.002824858757062147,0.0
147665_32,19,0,0,0,0,-103.1201533267373,-110.2557983398438,-94.25,-11.66783159657528,44.07951583360371,96.0,2585.999388888889,832.73691,3070.1529,380.5336,479761,19,1.0,0.0,0.0
147665_33,71,0,0,0,0,-100.9437382657763,-108.3845977783203,-93.46659851074219,-14.13505492411869,37.94475064479129,80.0,4496.913428205129,1628.482637837838,159817.3166,4953.477399999999,2564538,71,1.0,0.0,0.0
147665_34,1,0,0,0,0,-93.747802734375,-93.747802734375,-93.747802734375,-10.70059967041016,79.42849731445312,79.42849731445312,27954.1995,5343.9505,82262.2207,5829.582,898,1,1.0,0.0,0.0
147665_35,2,0,0,0,0,-85.67855072021484,-90.85710144042969,-80.5,-14.1222996711731,65.6507511138916,86.85710144042969,421.875,291.0156,0.7811,0.8075,89816,2,1.0,0.0,0.0
147671_11,327759,62,0,478,0,-94.6988439241647,-106.0,-83.0,-12.69096255510928,46.81717645715742,64.0,5039.953713227607,1850.802045997044,284348925.0387121,35548393.70330445,8873141931,328299,0.9983551579505268,0.0001888522353098852,0.0
147671_12,43822,34,0,92,0,-99.74218544891016,-110.5,-86.30760192871094,-11.38017125872167,51.7104459667316,72.0,4948.380652388058,1348.551914137361,70115961.06810243,7687976.924900018,1206716483,43948,0.9971329753344862,0.0007736415764084827,0.0
147671_13,349593,66,0,355,0,-93.61119171391766,-103.0857009887695,-83.0,-11.80043473065765,41.09243455434034,64.0,5778.881380288638,2100.18745137583,223421630.9391303,33206521.21040246,9668024160,350014,0.998797190969504,0.0001885638860159879,0.0
147671_14,115637,190,0,170,0,-97.68536213101063,-108.0,-86.19999694824219,-11.03668174844202,59.75751877991928,80.0,4952.617181763271,1412.05047204167,122517515.5477096,17691662.98690024,2952178356,115997,0.9968964714604688,0.001637973395863686,0.0
147671_15,3,0,0,0,0,-88.62900034586589,-90.80229949951172,-85.54949951171875,-15.0944668451945,69.80080159505208,72.72720336914062,4688.700433333333,2616.5437,31199.2586,2767.2264,94550,3,1.0,0.0,0.0
147671_21,284872,45,0,311,2,-95.18843141050311,-105.9628982543945,-83.0,-12.09012719946339,52.02417199751373,80.0,4595.659925847725,1535.081351488586,252057352.9949284,24854683.86330165,8448417263,285230,0.9987448725589875,0.0001577674157697297,0.0
147671_22,54134,59,0,122,0,-102.2809120836304,-111.9512023925781,-89.85710144042969,-12.09307006441141,65.34107752866116,96.0,4680.288251881152,1262.530297012928,108634541.5353045,15546991.44570024,1628832771,54315,0.9966675872226824,0.001086256098683605,0.0
147671_23,355492,90,0,300,0,-94.52091448250803,-103.1776962280273,-84.47820281982422,-12.35517067837718,50.49550085659195,80.0,4822.423105156364,1837.202843508266,295831323.4095026,29012266.14830265,10368945148,355882,0.9989041311445929,0.0002528928127862606,0.0
147671_24,71956,164,0,104,0,-96.81809720847265,-106.8619995117188,-85.5999984741211,-11.43372791283919,70.92229683390083,96.0,4286.391044801674,1428.944809658312,114710722.8789079,11071822.19890013,1879868929,72224,0.9962893221089942,0.002270713336287107,0.0
147671_25,1,0,0,0,0,-95.19080352783203,-95.19080352783203,-95.19080352783203,-14.01439952850342,98.31439971923828,98.31439971923828,4908.6436,2035.5127,12964.955,1999.1279,31047,1,1.0,0.0,0.0
147671_31,582579,181,0,911,0,-97.27803809854005,-107.3912963867188,-85.0,-12.62978646531661,58.23901182933134,92.80000305175781,3742.833704321804,1798.563453906311,386938278.0001886,44625408.41992065,17058542521,583671,0.9981290829936728,0.0003101062070926943,0.0
147671_32,123342,96,0,316,0,-100.2698114621303,-110.9284973144531,-87.6666030883789,-11.93294883355594,53.4502161078798,88.0,3850.677420286566,1076.396542009936,162776412.2350119,17403458.49820046,3686504849,123754,0.9966708146807376,0.0007757325015757066,0.0
147671_33,421294,53,0,443,0,-97.00814293551834,-105.7120971679688,-87.0,-14.27274303139408,52.41713432811005,80.0,4729.316602454172,2018.218573478365,301442072.4208863,48777839.85341436,12072818109,421790,0.9988240593660352,0.0001256549467744612,0.0
147671_34,78447,145,0,148,0,-95.62207518692152,-105.0,-85.5,-11.17732609697547,58.88832628014067,96.0,4408.307237060715,1369.176199362785,122164342.9759074,10027718.95640025,1905702925,78740,0.9962788925577851,0.001841503683007366,0.0
147671_35,281,0,0,1,0,-98.96198456676294,-104.2647018432617,-92.96959686279297,-14.68309430534958,64.75476032960499,87.38459777832031,5116.090505333336,1769.633071153846,533717.6225999999,34248.52180000001,10869787,282,0.9964539007092199,0.0,0.0
147671_41,1309,3,0,5,0,-101.4502248047153,-109.2173004150391,-89.38089752197266,-14.18532807951908,70.31031021489784,96.0,3765.400398107713,1519.840155187971,2639906.030899998,281760.6005000002,36139973,1317,0.9939255884586181,0.002277904328018223,0.0
147671_43,143,0,0,0,0,-103.0203234799258,-116.0,-88.46659851074219,-13.4607203023417,67.04850912765718,92.0,3795.738626153846,1483.89144516129,50004.0954,5322.836500000001,4770134,143,1.0,0.0,0.0
147671_44,3,0,0,0,0,-101.4038976033529,-107.5374984741211,-95.46209716796875,-15.72943369547526,50.82933298746745,81.10340118408203,486.85445,3070.82535,13.1864,267.2694,82853,3,1.0,0.0,0.0
147671_51,3175,2,0,4,0,-98.50152331978524,-107.75,-88.54540252685547,-14.96905508853849,62.979429050806,80.0,4383.032606220429,1678.905181668952,4058391.901099998,416021.5598000003,110707336,3181,0.9981138006916064,0.0006287331027978623,0.0
147671_53,15,0,0,0,0,-91.71517384847006,-95.27960205078125,-86.52629852294922,-14.26827996571859,52.40507354736328,63.56750106811523,4711.984033333333,4827.233518181819,17129.3939,28445.2749,322769,15,1.0,0.0,0.0
147671_54,10,0,0,1,0,-96.62044594504617,-104.1999969482422,-86.2052993774414,-14.08164544539018,52.26930889216337,88.0,6679.1808,3148.53194,13886.2429,1641.1736,342640,11,0.9090909090909091,0.0,0.0
147671_61,6331,4,0,11,0,-97.62425506163801,-105.8709030151367,-87.78260040283203,-13.88596039820724,70.14951098782309,96.0,3715.716057238298,1407.576292899417,7209537.562300006,625173.0857000015,127935269,6346,0.997636306334699,0.0006303183107469272,0.0
147671_63,11,0,0,0,0,-96.53916376287287,-99.0,-93.30130004882812,-15.13320905512029,40.53332731940529,72.0,5314.775525,1495.88856,3654.7302,145.6794,258229,11,1.0,0.0,0.0
147671_64,12,0,0,0,0,-94.45615832010905,-101.9208984375,-86.9166030883789,-14.88109151522318,56.97948376337687,84.0,9827.162087499999,3517.285511111111,126771.4411,9474.4341,340053,12,1.0,0.0,0.0
147673_14,1,0,0,0,0,-104.13330078125,-104.13330078125,-104.13330078125,-15.56659984588623,96.0,96.0,,,,,33627,1,1.0,0.0,0.0
147673_23,1,0,0,0,0,-118.2786026000977,-118.2786026000977,-118.2786026000977,-12.25679969787598,80.0,80.0,1506.204,561.5234,12.8027,19.6533,23541,1,1.0,0.0,0.0
147673_31,14,0,0,0,0,-107.7601280212402,-117.0,-95.85710144042969,-12.46094996588571,84.29090881347656,96.0,2133.95625,1137.5224,37.534,26.2205,419157,14,1.0,0.0,0.0
147673_32,34,1,0,0,0,-113.5187744140625,-123.0,-109.0,-13.22268575940813,86.48533187866211,96.0,1256.2246875,1165.9466875,77.01520000000001,165.4225,1256669,35,0.9714285714285714,0.02857142857142857,0.0
147673_33,7,0,0,0,0,-108.1491426740374,-111.0416030883789,-107.0,-9.544171469552177,70.6839577811105,80.0,2593.34338,1543.37998,155.0105,79.21459999999999,261019,7,1.0,0.0,0.0
147673_34,3,0,0,0,0,-85.7184346516927,-86.85710144042969,-83.54820251464844,-10.46120007832845,76.78306579589844,80.0,3981.0166,1499.485,549.8779,247.415,172804,3,1.0,0.0,0.0
147673_35,9,0,0,0,0,-100.5051439073351,-106.3600006103516,-94.06060028076172,-12.48749997880724,90.33331298828125,96.0,3172.487166666666,2472.263,131.2468,52.81030000000001,201499,9,1.0,0.0,0.0
147687_11,176841,134,0,409,0,-94.37564814649329,-104.6110992431641,-83.63150024414062,-11.95825559807551,58.24736057993339,90.6666030883789,3647.428085189121,1418.47648684147,224193075.8868685,29635984.82549368,2717850868,177384,0.9969388445406575,0.0007554232625264962,0.0
147687_12,22050,86,0,122,0,-95.61011279892199,-105.6666030883789,-86.87049865722656,-13.26181615312655,63.88902982719664,92.3427963256836,7725.125791003243,1926.311346193159,67171103.72730274,8286780.253899978,657479309,22258,0.9906550453769432,0.003863779315302363,0.0
147687_13,172732,115,0,334,0,-92.77585971551274,-101.7142028808594,-82.625,-11.9852580509903,54.84328715277365,88.0,3815.920384478289,1636.535319596697,236552757.0016974,31129975.54679858,2357281311,173181,0.9974073368325624,0.0006640451319717521,0.0
147687_14,6,0,0,0,0,-91.21449915568034,-97.85359954833984,-83.62799835205078,-13.78356663386027,72.30019887288411,88.14029693603516,4095.80136,3221.478775,108664.1793,55155.2781,229771,6,1.0,0.0,0.0
